"competencia","data","ano","entidade","entidade_nome","bloco","aprovada","distribuida","ocupada","vago","nunca_distribuido","vago_pos_distrib","taxa_vacancia"
202302,2023-02-01,2023,26419,"INSTITUTO FEDERAL DO RIO GRANDE DO SUL","26419",2185,2175,2130,55,10,45,2.52
202302,2023-02-01,2023,26420,"INSTITUTO FEDERAL FARROUPILHA","26420",1475,1466,1414,61,9,52,4.14
202302,2023-02-01,2023,26421,"INSTITUTO FEDERAL DE RONDONIA","26421",1264,1242,1210,54,22,32,4.27
202302,2023-02-01,2023,26422,"INSTITUTO FEDERAL CATARINENSE","26422",1866,1866,1756,110,0,110,5.89
202302,2023-02-01,2023,26423,"INSTITUTO FEDERAL DE SERGIPE","26423",1533,1252,1168,365,281,84,23.81
202302,2023-02-01,2023,26424,"INSTITUTO FEDERAL DO TOCANTINS","26424",1284,1274,1266,18,10,8,1.4
202302,2023-02-01,2023,26426,"INSTITUTO FEDERAL DO AMAPA","26426",687,639,604,83,48,35,12.08
202302,2023-02-01,2023,26427,"INSTITUTO FEDERAL DA BAHIA","26427",3038,2816,2638,400,222,178,13.17
202302,2023-02-01,2023,26428,"INSTITUTO FEDERAL DE BRASILIA","26428",1375,1327,1278,97,48,49,7.05
202302,2023-02-01,2023,26429,"INSTITUTO FEDERAL DE GOIAS","26429",2095,2061,1990,105,34,71,5.01
202302,2023-02-01,2023,26430,"INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO","26430",1038,1028,1008,30,10,20,2.89
202302,2023-02-01,2023,26431,"INSTITUTO FEDERAL DO PIAUI","26431",2440,2406,2334,106,34,72,4.34
202302,2023-02-01,2023,26432,"INSTITUTO FEDERAL DO PARANA","26432",2621,2415,2355,266,206,60,10.15
202302,2023-02-01,2023,26433,"INSTITUTO FEDERAL DO RIO DE JANEIRO","26433",2029,2007,1929,100,22,78,4.93
202302,2023-02-01,2023,26434,"INSTITUTO FEDERAL FLUMINENSE","26434",1755,1724,1642,113,31,82,6.44
202302,2023-02-01,2023,26435,"INSTITUTO FEDERAL DO RIO GRANDE DO NORTE","26435",2739,2717,2675,64,22,42,2.34
202302,2023-02-01,2023,26436,"INSTITUTO FEDERAL SUL RIO-GRANDENSE","26436",1835,1828,1771,64,7,57,3.49
202302,2023-02-01,2023,26437,"INSTITUTO FEDERAL DE RORAIMA","26437",721,700,650,71,21,50,9.85
202302,2023-02-01,2023,26438,"INSTITUTO FEDERAL DE SANTA CATARINA","26438",2672,2644,2567,105,28,77,3.93
202302,2023-02-01,2023,26439,"INSTITUTO FEDERAL DE SAO PAULO","26439",4630,4624,4539,91,6,85,1.97
202302,2023-02-01,2023,26440,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","26440",1423,1406,1360,63,17,46,4.43
202302,2023-02-01,2023,26441,"UNIVERSIDADE FEDERAL DO OESTE DO PARA","26441",1111,1096,1081,30,15,15,2.7
202302,2023-02-01,2023,26442,"UN. INT.INTERN. LUSOFONIA AFROBRASILEIRA","26442",787,760,726,61,27,34,7.75
202302,2023-02-01,2023,26447,"UNIVERSIDADE FEDERAL DO OESTE DA BAHIA","26447",645,637,606,39,8,31,6.05
202302,2023-02-01,2023,26448,"UNIVERSIDADE FED. SUL SUDESTE DO PARA","26448",792,770,742,50,22,28,6.31
202302,2023-02-01,2023,26449,"UNIVERSIDADE FEDERAL DO CARIRI","26449",694,646,639,55,48,7,7.93
202302,2023-02-01,2023,26450,"UNIVERSIDADE FEDERAL DO SUL DA BAHIA","26450",586,575,567,19,11,8,3.24
202302,2023-02-01,2023,26453,"UNIVERSIDADE FEDERAL DE JATAI","26453",470,451,451,19,19,0,4.04
202302,2023-02-01,2023,26454,"UNIVERSIDADE FEDERAL DE RONDONOPOLIS","26454",1,0,0,1,1,0,100
202302,2023-02-01,2023,26455,"UNIV. FEDERAL DO DELTA DO PARNAIBA","26455",1,0,0,1,1,0,100
202302,2023-02-01,2023,30202,"FUNDACAO NACIONAL DOS POVOS INDIGENAS","30202",3703,2026,1329,2374,1677,697,64.11
202302,2023-02-01,2023,30203,"INST.NAC.METROLOGIA,NORM.E QUAL.INDL.","30203",1949,1411,692,1257,538,719,64.49
202302,2023-02-01,2023,30204,"INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL","30204",1857,1402,923,934,455,479,50.3
202302,2023-02-01,2023,30802,"DEPTO. DE POLICIA RODOVIARIA FEDERAL","30802",13828,13828,13335,493,0,493,3.57
202302,2023-02-01,2023,32000,"MINISTERIO DE MINAS E ENERGIA","32000",711,711,154,557,0,557,78.34
202302,2023-02-01,2023,32200,"AGENCIA NACIONAL DE ENERGIA ELETRICA","32200",776,776,588,188,0,188,24.23
202302,2023-02-01,2023,32300,"AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI","32300",808,778,681,127,30,97,15.72
202302,2023-02-01,2023,32396,"Agência Nacional de Mineração","32396",2114,835,662,1452,1279,173,68.68
202302,2023-02-01,2023,33000,"MINISTERIO DO TRABALHO E PREVIDENCIA","trabalho_prev",10348,8710,8663,1685,1638,47,16.28
202302,2023-02-01,2023,33206,"SUPERINT.NAC.DE PREVIDENCIA COMPLEMENTAR","33206",231,159,72,159,72,87,68.83
202302,2023-02-01,2023,35000,"MINISTERIO DAS RELACOES EXTERIORES","35000",5463,3873,2677,2786,1590,1196,51
202302,2023-02-01,2023,35201,"FUNDACAO ALEXANDRE DE GUSMAO","35201",78,69,44,34,9,25,43.59
202302,2023-02-01,2023,36201,"FUNDACAO OSWALDO CRUZ","36201",6556,6255,4567,1989,301,1688,30.34
202302,2023-02-01,2023,36205,"FUNDACAO NACIONAL DE SAUDE","36205",4215,4209,1444,2771,6,2765,65.74
202302,2023-02-01,2023,36207,"AGENCIA NACIONAL DE VIGILANCIA SANITARIA","36207",1622,1607,1496,126,15,111,7.77
202302,2023-02-01,2023,36208,"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR","36208",709,677,607,102,32,70,14.39
202302,2023-02-01,2023,37000,"DEFENSORIA PUBLICA DA UNIAO","37000",1999,1249,1131,868,750,118,43.42
202302,2023-02-01,2023,38000,"CONSELHO ADMINIST.DE DEFESA ECONOMICA","38000",52,50,39,13,2,11,25
202302,2023-02-01,2023,39250,"AGENCIA NAC. DE TRANSPORTES TERRESTRES","39250",1762,1224,979,783,538,245,44.44
202302,2023-02-01,2023,39251,"AGENCIA NAC. DE TRANSPORTES AQUAVIARIOS","39251",477,442,353,124,35,89,26
202302,2023-02-01,2023,39252,"DEPARTAMENTO NAC.DE INFRAEST. DE TRANSP.","39252",4266,3379,2137,2129,887,1242,49.91
202302,2023-02-01,2023,40100,"Min. da Integração e Desenv. Regional","40112",1172,831,557,615,341,274,52.47
202302,2023-02-01,2023,40108,"MINISTERIO CIENCIA TECNOLOGIA INOVA","40108",5684,4789,2844,2840,895,1945,49.96
202302,2023-02-01,2023,40115,"Ministério da Defesa","40105",3008,2662,1332,1676,346,1330,55.72
202302,2023-02-01,2023,40116,"Advocacia-Geral da União","40106",8871,8788,6718,2153,83,2070,24.27
202302,2023-02-01,2023,40202,"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA","40202",233,233,191,42,0,42,18.03
202302,2023-02-01,2023,40211,"Ministério do Meio Ambiente","40111",1053,704,490,563,349,214,53.47
202302,2023-02-01,2023,40301,"COMISSAO NACIONAL DE ENERGIA NUCLEAR","40301",3296,2810,1456,1840,486,1354,55.83
202302,2023-02-01,2023,40403,"Fundação Casa de Rui Barbosa","40403",148,145,89,59,3,56,39.86
202302,2023-02-01,2023,40408,"FUNDACAO CULTURAL PALMARES","40408",25,23,23,2,2,0,8
202302,2023-02-01,2023,40501,"CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO","40501",1040,844,340,700,196,504,67.31
202302,2023-02-01,2023,40603,"SUPERINTENDENCIA ZONA FRANCA DE MANAUS","40603",587,582,468,119,5,114,20.27
202302,2023-02-01,2023,40604,"INSTITUTO BRASILEIRO DE TURISMO","40604",87,87,0,87,0,87,100
202302,2023-02-01,2023,40701,"INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS","40701",6424,6410,2875,3549,14,3535,55.25
202302,2023-02-01,2023,40801,"GOVERNO DO EX-TERRITORIO DO AMAPA","40801",5804,5712,5644,160,92,68,2.76
202302,2023-02-01,2023,40803,"GOVERNO DO EX-TERRITORIO DE RONDONIA","40803",5484,5483,5261,223,1,222,4.07
202302,2023-02-01,2023,40804,"GOVERNO DO EX-TERRITORIO DE RORAIMA","40804",2713,2704,2694,19,9,10,0.7
202302,2023-02-01,2023,40806,"DEP.DE CENTRAL.SERV.DE INATIVOS E PENS.","40806",7,7,0,7,0,7,100
202302,2023-02-01,2023,41100,"MINISTERIO DAS COMUNICACOES","41100",85,85,79,6,0,6,7.06
202302,2023-02-01,2023,41231,"AGENCIA NACIONAL DE TELECOMUNICACOES","41231",1767,1572,1294,473,195,278,26.77
202302,2023-02-01,2023,42201,"INSTITUTO NAC. DE COLONIZ E REF AGRARIA","42201",6512,3965,2798,3714,2547,1167,57.03
202302,2023-02-01,2023,42204,"DEPTO. NACIONAL DE OBRAS CONTRA AS SECAS","42204",1470,1469,612,858,1,857,58.37
202302,2023-02-01,2023,42207,"INSTITUTO BRASILEIRO DE MUSEUS","42207",706,356,352,354,350,4,50.14
202302,2023-02-01,2023,44205,"AGENCIA NACIONAL DE AGUAS","44205",397,380,287,110,17,93,27.71
202302,2023-02-01,2023,44206,"INSTITUTO DE PESQ. JARDIM BOTANICO DO RJ","44206",216,215,112,104,1,103,48.15
202302,2023-02-01,2023,44207,"INSTITUTO CHICO MENDES CONSERV.BIODIVER.","44207",2871,2221,1500,1371,650,721,47.75
202302,2023-02-01,2023,45203,"COMISSAO DE VALORES MOBILIARIOS","45203",591,576,421,170,15,155,28.76
202302,2023-02-01,2023,45205,"FUND. INST. BRASIL. GEOG. E ESTATISTICA","45205",11528,11525,4041,7487,3,7484,64.95
202302,2023-02-01,2023,45206,"INSTITUTO DE PESQUISA ECONOMICA APLICADA","45206",693,693,317,376,0,376,54.26
202302,2023-02-01,2023,45208,"SUPERINTENDENCIA DE SEGUROS PRIVADOS","45208",826,533,329,497,293,204,60.17
202302,2023-02-01,2023,49000,"MINISTERIO DA INFRAESTRUTURA","49000",971,922,391,580,49,531,59.73
202302,2023-02-01,2023,52201,"AGENCIA NACIONAL DE AVIACAO CIVIL","52201",1828,1551,1254,574,277,297,31.4
202302,2023-02-01,2023,53202,"SUPERINTENDENCIA DO DESENV. DA AMAZONIA","53202",201,191,129,72,10,62,35.82
202302,2023-02-01,2023,53203,"SUPERINTENDENCIA DO DESENV. DO NORDESTE","53203",228,206,165,63,22,41,27.63
202302,2023-02-01,2023,53297,"SUP.DE DESENVOLVIMENTO DO CENTRO OESTE","53297",97,97,68,29,0,29,29.9
202302,2023-02-01,2023,54000,"MINISTERIO DO TURISMO","54000",1271,817,689,582,454,128,45.79
202302,2023-02-01,2023,55000,"MINISTERIO DA CIDADANIA","55000",978,740,402,576,238,338,58.9
202302,2023-02-01,2023,57201,"FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO","57201",502,379,172,330,123,207,65.74
202302,2023-02-01,2023,57202,"INSTITUTO NACIONAL DE SEGURO SOCIAL","57202",43423,42053,19002,24421,1370,23051,56.24
202302,2023-02-01,2023,59000,"CONTROLADORIA-GERAL DA UNIAO","59000",5080,2647,2199,2881,2433,448,56.71
202302,2023-02-01,2023,70000,"COMANDO DA MARINHA","70000",8970,7956,2982,5988,1014,4974,66.76
202302,2023-02-01,2023,81000,"MIN. DA MULHER, FAMILIA E DIR. HUMANOS","81000",89,38,36,53,51,2,59.55
202302,2023-02-01,2023,98000,"ORGAO CENTRAL DO SIPEC","98000",6066,0,0,6066,6066,0,100
202303,2023-03-01,2023,13300,"Ministério da Agricultura e Pecuária","13000",11853,11085,5691,6162,768,5394,51.99
202303,2023-03-01,2023,15000,"MINISTERIO DA EDUCACAO","15000",34461,1873,651,33810,32588,1222,98.11
202303,2023-03-01,2023,16000,"COMANDO DO EXERCITO","16000",7877,7875,3352,4525,2,4523,57.45
202303,2023-03-01,2023,16100,"FUNDACAO OSORIO","16100",93,92,56,37,1,36,39.78
202303,2023-03-01,2023,17000,"MINISTERIO DA ECONOMIA","economico",65783,55645,26548,39235,10138,29097,59.64
202303,2023-03-01,2023,20000,"MINIST. DA JUSTICA E SEGURANCA PUBLICA","20000",3187,3124,2188,999,63,936,31.35
202303,2023-03-01,2023,20101,"PRESIDENCIA DA REPUBLICA","20101",666,224,90,576,442,134,86.49
202303,2023-03-01,2023,20114,"AGENCIA BRASILEIRA DE INTELIGENCIA","20114",4573,1361,1081,3492,3212,280,76.36
202303,2023-03-01,2023,20115,"DEPARTAMENTO DE POLICIA FEDERAL","20115",17567,17507,15047,2520,60,2460,14.35
202303,2023-03-01,2023,20224,"AGENCIA NACIONAL DO CINEMA","20224",361,361,331,30,0,30,8.31
202303,2023-03-01,2023,21000,"COMANDO DA AERONAUTICA","21000",8586,7623,3041,5545,963,4582,64.58
202303,2023-03-01,2023,21201,"CAIXA DE FINANCIAMENTO IMOB.AERONAUTICA","21201",69,0,0,69,69,0,100
202303,2023-03-01,2023,21300,"AGENCIA ESPACIAL BRASILEIRA","21300",176,176,53,123,0,123,69.89
202303,2023-03-01,2023,24203,"FUNDACAO NACIONAL DE ARTES","24203",329,170,167,162,159,3,49.24
202303,2023-03-01,2023,24204,"INSTITUTO DO PATR.HIST.E ART. NACIONAL","24204",1191,916,891,300,275,25,25.19
202303,2023-03-01,2023,24205,"FUNDACAO BIBLIOTECA NACIONAL","24205",449,250,245,204,199,5,45.43
202303,2023-03-01,2023,25000,"MINISTERIO DA SAUDE","25000",77363,72660,38948,38415,4703,33712,49.66
202303,2023-03-01,2023,26104,"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS","26104",503,498,387,116,5,111,23.06
202303,2023-03-01,2023,26105,"INSTITUTO BENJAMIN CONSTANT","26105",282,279,248,34,3,31,12.06
202303,2023-03-01,2023,26106,"FUNDO NACIONAL DE DESENVOLV. DA EDUCACAO","26106",1121,1101,412,709,20,689,63.25
202303,2023-03-01,2023,26107,"INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS","26107",617,533,368,249,84,165,40.36
202303,2023-03-01,2023,26201,"COLEGIO PEDRO II","26201",2286,2285,2156,130,1,129,5.69
202303,2023-03-01,2023,26230,"FUND.UNIV.FED.DO VALE DO SAO FRANCISCO","26230",1041,1004,982,59,37,22,5.67
202303,2023-03-01,2023,26231,"UNIVERSIDADE FEDERAL DE ALAGOAS","26231",3511,3481,3341,170,30,140,4.84
202303,2023-03-01,2023,26232,"UNIVERSIDADE FEDERAL DA BAHIA","26232",5919,5898,5495,424,21,403,7.16
202303,2023-03-01,2023,26233,"UNIVERSIDADE FEDERAL DO CEARA","26233",5714,5662,5364,350,52,298,6.13
202303,2023-03-01,2023,26234,"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO","26234",3913,3902,3705,208,11,197,5.32
202303,2023-03-01,2023,26235,"UNIVERSIDADE FEDERAL DE GOIAS","26235",4825,4788,4602,223,37,186,4.62
202303,2023-03-01,2023,26236,"UNIVERSIDADE FEDERAL FLUMINENSE","26236",7651,7492,6897,754,159,595,9.85
202303,2023-03-01,2023,26237,"UNIVERSIDADE FEDERAL DE JUIZ DE FORA","26237",3262,3244,3094,168,18,150,5.15
202303,2023-03-01,2023,26238,"UNIVERSIDADE FEDERAL DE MINAS GERAIS","26238",7686,7657,7129,557,29,528,7.25
202303,2023-03-01,2023,26239,"UNIVERSIDADE FEDERAL DO PARA","26239",5533,5485,5217,316,48,268,5.71
202303,2023-03-01,2023,26240,"UNIVERSIDADE FEDERAL DA PARAIBA","26240",6326,6255,5792,534,71,463,8.44
202303,2023-03-01,2023,26241,"UNIVERSIDADE FEDERAL DO PARANA","26241",6361,6343,5882,479,18,461,7.53
202303,2023-03-01,2023,26242,"UNIVERSIDADE FEDERAL DE PERNAMBUCO","26242",6797,6745,6320,477,52,425,7.02
202303,2023-03-01,2023,26243,"UNIVERSIDADE FED. DO RIO GRANDE DO NORTE","26243",5645,5608,5288,357,37,320,6.32
202303,2023-03-01,2023,26244,"UNIVERSIDADE FED. DO RIO GRANDE DO SUL","26244",5565,5530,5188,377,35,342,6.77
202303,2023-03-01,2023,26245,"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","26245",13677,13546,12709,968,131,837,7.08
202303,2023-03-01,2023,26246,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","26246",5864,5781,5459,405,83,322,6.91
202303,2023-03-01,2023,26247,"UNIVERSIDADE FEDERAL DE SANTA MARIA","26247",4765,4736,4427,338,29,309,7.09
202303,2023-03-01,2023,26248,"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO","26248",2471,2449,2342,129,22,107,5.22
202303,2023-03-01,2023,26249,"UNIV. FEDERAL RURAL DO RIO DE JANEIRO","26249",2442,2403,2251,191,39,152,7.82
202303,2023-03-01,2023,26250,"UNIVERSIDADE FEDERAL DE RORAIMA","26250",1076,1064,1000,76,12,64,7.06
202303,2023-03-01,2023,26251,"FUNDACAO UNIVERSIDADE FED. DO TOCANTINS","26251",2034,2007,1961,73,27,46,3.59
202303,2023-03-01,2023,26252,"UNIVERSIDADE FEDERAL DE CAMPINA GRANDE","26252",3103,3067,2823,280,36,244,9.02
202303,2023-03-01,2023,26253,"UNIVERSIDADE FEDERAL RURAL DA AMAZONIA","26253",1216,1130,1091,125,86,39,10.28
202303,2023-03-01,2023,26254,"UNIVERSIDADE FED.DO TRIANGULO MINEIRO","26254",2155,2134,1999,156,21,135,7.24
202303,2023-03-01,2023,26255,"UNI.FED.VALES DO JEQUITINHONHA E MUCURI","26255",1565,1502,1437,128,63,65,8.18
202303,2023-03-01,2023,26256,"CENTRO FED.EDUC.TECNOL.CELSO S. FONSECA","26256",1571,1570,1381,190,1,189,12.09
202303,2023-03-01,2023,26257,"CENTRO FED.DE EDUC.TECNOL.MINAS GERAIS","26257",1641,1633,1593,48,8,40,2.93
202303,2023-03-01,2023,26258,"UNIVERS. TECNOLOGICA FEDERAL DO PARANA","26258",3713,3711,3570,143,2,141,3.85
202303,2023-03-01,2023,26260,"UNIVERSIDADE FEDERAL DE ALFENAS","26260",941,923,906,35,18,17,3.72
202303,2023-03-01,2023,26261,"UNIVERSIDADE FEDERAL DE ITAJUBA","26261",902,884,861,41,18,23,4.55
202303,2023-03-01,2023,26262,"UNIVERSIDADE FEDERAL DE SAO PAULO","26262",5738,5685,5255,483,53,430,8.42
202303,2023-03-01,2023,26263,"UNIVERSIDADE FEDERAL DE LAVRAS","26263",1469,1389,1339,130,80,50,8.85
202303,2023-03-01,2023,26264,"UNIVERSIDADE FED. RURAL DO SEMI-ARIDO","26264",1312,1282,1259,53,30,23,4.04
202303,2023-03-01,2023,26266,"FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA","26266",1857,1826,1791,66,31,35,3.55
202303,2023-03-01,2023,26267,"UNIV.FED. DA INTEGRACAO LATINO-AMERICANA","26267",959,938,889,70,21,49,7.3
202303,2023-03-01,2023,26268,"FUND. UNIVERSIDADE FEDERAL DE RONDONIA","26268",1370,1350,1294,76,20,56,5.55
202303,2023-03-01,2023,26269,"UNIVERSIDADE DO RIO DE JANEIRO","26269",2453,2446,2270,183,7,176,7.46
202303,2023-03-01,2023,26270,"FUNDACAO UNIVERSIDADE DO AMAZONAS","26270",3445,3394,3224,221,51,170,6.42
202303,2023-03-01,2023,26271,"FUNDACAO UNIVERSIDADE DE BRASILIA","26271",6045,6027,5706,339,18,321,5.61
202303,2023-03-01,2023,26272,"FUNDACAO UNIVERSIDADE DO MARANHAO","26272",3639,3621,3469,170,18,152,4.67
202303,2023-03-01,2023,26273,"UNIVERSIDADE FEDERAL DO RIO GRANDE","26273",2078,2035,1900,178,43,135,8.57
202303,2023-03-01,2023,26274,"FUNDACAO UNIV. FEDERAL DE UBERLANDIA","26274",5039,5021,4804,235,18,217,4.66
202303,2023-03-01,2023,26275,"UNIVERSIDADE FEDERAL DO ACRE","26275",1501,1473,1411,90,28,62,6
202303,2023-03-01,2023,26276,"UNIVERSIDADE FEDERAL DE MATO GROSSO","26276",3624,3563,3287,337,61,276,9.3
202303,2023-03-01,2023,26277,"FUNDACAO UNIV. FEDERAL DE OURO PRETO","26277",1716,1688,1574,142,28,114,8.28
202303,2023-03-01,2023,26278,"FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS","26278",2749,2707,2582,167,42,125,6.07
202303,2023-03-01,2023,26279,"UNIVERSIDADE FEDERAL DO PIAUI","26279",3110,3048,2902,208,62,146,6.69
202303,2023-03-01,2023,26280,"UNIVERSIDADE FEDERAL DE SAO CARLOS","26280",2362,2324,2219,143,38,105,6.05
202303,2023-03-01,2023,26281,"FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","26281",3087,3056,2934,153,31,122,4.96
202303,2023-03-01,2023,26282,"UNIVERSIDADE FEDERAL DE VICOSA","26282",3304,3287,3136,168,17,151,5.08
202303,2023-03-01,2023,26283,"UNIV. FEDERAL DE MATO GROSSO DO SUL","26283",3479,3458,3295,184,21,163,5.29
202303,2023-03-01,2023,26284,"FUND.UNIV.FED.CIENC.SAUDE D PORTO ALEGRE","26284",591,585,568,23,6,17,3.89
202303,2023-03-01,2023,26285,"FUND. UNIVERSIDADE DE SAO JOAO DEL REI","26285",1454,1437,1362,92,17,75,6.33
202303,2023-03-01,2023,26286,"FUNDACAO UNVERSIDADE FEDERAL DO AMAPA","26286",1211,1194,1128,83,17,66,6.85
202303,2023-03-01,2023,26292,"FUNDACAO JOAQUIM NABUCO","26292",452,452,168,284,0,284,62.83
202303,2023-03-01,2023,26298,"FUND COORD APERF PESSOAL NIVEL SUPERIOR","26298",548,498,340,208,50,158,37.96
202303,2023-03-01,2023,26350,"FUND. UNIV FEDERAL DA GRANDE DOURADOS","26350",1588,1585,1533,55,3,52,3.46
202303,2023-03-01,2023,26351,"UNIV. FEDERAL DO RECONCAVO DA BAHIA","26351",1694,1675,1586,108,19,89,6.38
202303,2023-03-01,2023,26352,"FUNDACAO UNIVERSIDADE FEDERAL DO ABC","26352",1569,1538,1487,82,31,51,5.23
202303,2023-03-01,2023,26401,"INSTITUTO FEDERAL DO ACRE","26401",864,780,747,117,84,33,13.54
202303,2023-03-01,2023,26402,"INSTITUTO FEDERAL DE ALAGOAS","26402",1884,1872,1832,52,12,40,2.76
202303,2023-03-01,2023,26403,"INSTITUTO FEDERAL DO AMAZONAS","26403",1963,1886,1804,159,77,82,8.1
202303,2023-03-01,2023,26404,"INSTITUTO FEDERAL BAIANO","26404",1953,1780,1695,258,173,85,13.21
202303,2023-03-01,2023,26405,"INSTITUTO FEDERAL DO CEARA","26405",3852,3820,3720,132,32,100,3.43
202303,2023-03-01,2023,26406,"INSTITUTO FEDERAL DO ESPIRITO SANTO","26406",2937,2923,2831,106,14,92,3.61
202303,2023-03-01,2023,26407,"INSTITUTO FEDERAL GOIANO","26407",1421,1416,1370,51,5,46,3.59
202303,2023-03-01,2023,26408,"INSTITUTO FEDERAL DO MARANHAO","26408",3270,3237,3171,99,33,66,3.03
202303,2023-03-01,2023,26409,"INSTITUTO FEDERAL DE MINAS GERAIS","26409",1908,1900,1851,57,8,49,2.99
202303,2023-03-01,2023,26410,"INSTITUTO FED. DO NORTE DE MINAS GERAIS","26410",1366,1353,1338,28,13,15,2.05
202303,2023-03-01,2023,26411,"INSTITUTO FED.DO SUDESTE DE MINAS GERAIS","26411",1311,1306,1280,31,5,26,2.36
202303,2023-03-01,2023,26412,"INSTITUTO FEDERAL DO SUL DE MINAS GERAIS","26412",1144,1133,1107,37,11,26,3.23
202303,2023-03-01,2023,26413,"INSTITUTO FEDERAL DO TRIANGULO MINEIRO","26413",1169,1155,1113,56,14,42,4.79
202303,2023-03-01,2023,26414,"INSTITUTO FEDERAL DE MATO GROSSO","26414",2037,2003,1941,96,34,62,4.71
202303,2023-03-01,2023,26415,"INSTITUTO FEDERAL DE MATO GROSSO DO SUL","26415",1275,1234,1185,90,41,49,7.06
202303,2023-03-01,2023,26416,"INSTITUTO FEDERAL DO PARA","26416",2583,2547,2462,121,36,85,4.68
202303,2023-03-01,2023,26417,"INSTITUTO FEDERAL DA PARAIBA","26417",2387,2381,2340,47,6,41,1.97
202303,2023-03-01,2023,26418,"INSTITUTO FEDERAL DE PERNAMBUCO","26418",2395,2359,2252,143,36,107,5.97
202303,2023-03-01,2023,26419,"INSTITUTO FEDERAL DO RIO GRANDE DO SUL","26419",2185,2176,2129,56,9,47,2.56
202303,2023-03-01,2023,26420,"INSTITUTO FEDERAL FARROUPILHA","26420",1474,1466,1413,61,8,53,4.14
202303,2023-03-01,2023,26421,"INSTITUTO FEDERAL DE RONDONIA","26421",1264,1242,1212,52,22,30,4.11
202303,2023-03-01,2023,26422,"INSTITUTO FEDERAL CATARINENSE","26422",1865,1865,1753,112,0,112,6.01
202303,2023-03-01,2023,26423,"INSTITUTO FEDERAL DE SERGIPE","26423",1531,1251,1161,370,280,90,24.17
202303,2023-03-01,2023,26424,"INSTITUTO FEDERAL DO TOCANTINS","26424",1284,1274,1267,17,10,7,1.32
202303,2023-03-01,2023,26426,"INSTITUTO FEDERAL DO AMAPA","26426",687,639,603,84,48,36,12.23
202303,2023-03-01,2023,26427,"INSTITUTO FEDERAL DA BAHIA","26427",3038,2816,2631,407,222,185,13.4
202303,2023-03-01,2023,26428,"INSTITUTO FEDERAL DE BRASILIA","26428",1374,1326,1275,99,48,51,7.21
202303,2023-03-01,2023,26429,"INSTITUTO FEDERAL DE GOIAS","26429",2094,2082,2037,57,12,45,2.72
202303,2023-03-01,2023,26430,"INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO","26430",1037,1028,1006,31,9,22,2.99
202303,2023-03-01,2023,26431,"INSTITUTO FEDERAL DO PIAUI","26431",2440,2416,2351,89,24,65,3.65
202303,2023-03-01,2023,26432,"INSTITUTO FEDERAL DO PARANA","26432",2620,2414,2349,271,206,65,10.34
202303,2023-03-01,2023,26433,"INSTITUTO FEDERAL DO RIO DE JANEIRO","26433",2029,2008,1926,103,21,82,5.08
202303,2023-03-01,2023,26434,"INSTITUTO FEDERAL FLUMINENSE","26434",1754,1723,1640,114,31,83,6.5
202303,2023-03-01,2023,26435,"INSTITUTO FEDERAL DO RIO GRANDE DO NORTE","26435",2739,2717,2673,66,22,44,2.41
202303,2023-03-01,2023,26436,"INSTITUTO FEDERAL SUL RIO-GRANDENSE","26436",1836,1830,1780,56,6,50,3.05
202303,2023-03-01,2023,26437,"INSTITUTO FEDERAL DE RORAIMA","26437",721,700,647,74,21,53,10.26
202303,2023-03-01,2023,26438,"INSTITUTO FEDERAL DE SANTA CATARINA","26438",2672,2645,2560,112,27,85,4.19
202303,2023-03-01,2023,26439,"INSTITUTO FEDERAL DE SAO PAULO","26439",4631,4625,4534,97,6,91,2.09
202303,2023-03-01,2023,26440,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","26440",1423,1407,1366,57,16,41,4.01
202303,2023-03-01,2023,26441,"UNIVERSIDADE FEDERAL DO OESTE DO PARA","26441",1110,1096,1081,29,14,15,2.61
202303,2023-03-01,2023,26442,"UN. INT.INTERN. LUSOFONIA AFROBRASILEIRA","26442",787,763,727,60,24,36,7.62
202303,2023-03-01,2023,26447,"UNIVERSIDADE FEDERAL DO OESTE DA BAHIA","26447",645,637,601,44,8,36,6.82
202303,2023-03-01,2023,26448,"UNIVERSIDADE FED. SUL SUDESTE DO PARA","26448",792,771,743,49,21,28,6.19
202303,2023-03-01,2023,26449,"UNIVERSIDADE FEDERAL DO CARIRI","26449",694,647,641,53,47,6,7.64
