"competencia","data","ano","nome_cargo","nivel","ocupada","aprovada","orgaos"
202108,2021-08-01,2021,"CAMAREIRO DE ESPETACULO","NI",2,2,2
202108,2021-08-01,2021,"CARPINTEIRO","NA",101,101,42
202108,2021-08-01,2021,"CARPINTEIRO","NI",1,1,1
202108,2021-08-01,2021,"CARTOGRAFO","NI",12,12,2
202108,2021-08-01,2021,"CENOGRAFO","NS",7,7,7
202108,2021-08-01,2021,"CHAVEIRO","NA",2,2,1
202108,2021-08-01,2021,"CINEGRAFISTA","NI",5,5,1
202108,2021-08-01,2021,"COMANDANTE DE AERONAVE","NS",7,7,2
202108,2021-08-01,2021,"COMANDANTE DE LANCHA","NS",3,3,3
202108,2021-08-01,2021,"COMUNICACAO E DIVULG CULTURA","NS",3,3,1
202108,2021-08-01,2021,"CONDUTOR DE LANCHA","NI",33,33,1
202108,2021-08-01,2021,"CONTADOR","NS",3,3,3
202108,2021-08-01,2021,"CONTINUO","NI",529,529,61
202108,2021-08-01,2021,"CONTRA REGRA","NI",8,8,4
202108,2021-08-01,2021,"CONTRA-REGRA","NI",2,2,1
202108,2021-08-01,2021,"CONTRAMESTRE","NI",8,8,3
202108,2021-08-01,2021,"COORDENADOR DE PRODUCAO","NS",2,2,1
202108,2021-08-01,2021,"COORDENADOR DE PROGRAMACAO","NS",10,10,2
202108,2021-08-01,2021,"COPEIRO","NA",349,349,40
202108,2021-08-01,2021,"COPEIRO","NI",4,4,1
202108,2021-08-01,2021,"COSTUREIRO","NA",23,23,14
202108,2021-08-01,2021,"COSTUREIRO DE ESPETACULO-CENARIO","NI",5,5,3
202108,2021-08-01,2021,"COZINHEIRO","NI",318,318,63
202108,2021-08-01,2021,"COZINHEIRO A","NA",2,2,2
202108,2021-08-01,2021,"COZINHEIRO DE BORDO","NA",2,2,1
202108,2021-08-01,2021,"COZINHEIRO DE EMBARCACOES","NI",2,2,1
202108,2021-08-01,2021,"CUX DE MANUTENCAO E SERV  OPERACIONAIS","NI",1,1,1
202108,2021-08-01,2021,"DATILOGRAFO","NA",22,22,3
202108,2021-08-01,2021,"DATILOGRAFO","NI",2629,2630,42
202108,2021-08-01,2021,"DATILOGRAFO - NI","NI",3,3,2
202108,2021-08-01,2021,"DATILOGRAFO DE TEXTOS GRAFICOS","NI",18,19,13
202108,2021-08-01,2021,"DATILOSCOPISTA POLICIA CIVIL TERCEIRA","NI",4,4,2
202108,2021-08-01,2021,"DATILOSCOPISTA POLICIAL CIVIL ESPECIAL","NI",16,16,3
202108,2021-08-01,2021,"DECORADOR","NS",2,2,2
202108,2021-08-01,2021,"DELEGADO DE POLICIA CIVIL ESPECIAL","NS",20,27,2
202108,2021-08-01,2021,"DENTISTA","NS",2,2,2
202108,2021-08-01,2021,"DESENHISTA","NI",136,136,23
202108,2021-08-01,2021,"DESENHISTA COPISTA","NA",4,4,3
202108,2021-08-01,2021,"DESENHISTA INDUSTRIAL","NS",13,13,4
202108,2021-08-01,2021,"DESENHISTA PRODUCAO","NI",1,1,1
202108,2021-08-01,2021,"DESENHISTA TECNICO","NI",1,1,1
202108,2021-08-01,2021,"DIGITADOR","NI",91,91,9
202108,2021-08-01,2021,"DIRETOR DE ILUMINACAO","NS",3,3,2
202108,2021-08-01,2021,"DIRETOR DE IMAGEM","NS",14,14,10
202108,2021-08-01,2021,"DIRETOR DE IMAGENS","NS",1,1,1
202108,2021-08-01,2021,"DIRETOR DE PROGRAMAS","NS",7,7,2
202108,2021-08-01,2021,"DIRETOR DE SOM","NS",4,4,4
202108,2021-08-01,2021,"DIVULGADOR SANITARIO","NI",15,15,2
202108,2021-08-01,2021,"ECONOMISTA","NS",46,47,9
202108,2021-08-01,2021,"ECONOMISTA DOMESTICO","NS",23,23,10
202108,2021-08-01,2021,"ECONOMO","NI",7,7,2
202108,2021-08-01,2021,"EDITOR","NS",6,6,3
202108,2021-08-01,2021,"EDITOR DE VIDEO TAPE","NI",1,1,1
202108,2021-08-01,2021,"EDITOR DE VIDEO-TAPE","NI",20,20,4
202108,2021-08-01,2021,"EDITOR DE VIDEO-TAPE PRODUCAO","NI",1,1,1
202108,2021-08-01,2021,"EDUCADOR EM SAUDE","NS",4,4,2
202108,2021-08-01,2021,"ELETRICISTA","NI",227,227,65
202108,2021-08-01,2021,"ELETRICISTA DE ESPETACULO","NI",3,3,3
202108,2021-08-01,2021,"ENCADERNADOR","NI",49,49,20
202108,2021-08-01,2021,"ENCANADOR BOMBEIRO","NI",13,13,4
202108,2021-08-01,2021,"ENCARREGADO DE MANUTENCAO","NI",4,4,2
202108,2021-08-01,2021,"ENCARREGADO DE TRAFEGO","NI",1,1,1
202108,2021-08-01,2021,"ENCARREGADO DE TURMA","NI",1,1,1
202108,2021-08-01,2021,"ENFERMEIRO","NS",63,65,5
202108,2021-08-01,2021,"ENGARREGADO DE TURMA","NI",36,36,2
202108,2021-08-01,2021,"ENGENHEIRO","NS",19,20,8
202108,2021-08-01,2021,"ENGENHEIRO AGRONOMO","NS",1,1,1
202108,2021-08-01,2021,"ENGENHEIRO DE OPERACOES","NS",4,4,1
202108,2021-08-01,2021,"ENGENHEIRO FLORESTAL","NS",1,1,1
202108,2021-08-01,2021,"ESCRITURARIO","NI",3,3,3
202108,2021-08-01,2021,"ESCRIVAO DE POLICIA CIVIL ESPECIAL","NI",28,28,2
202108,2021-08-01,2021,"ESCRIVAO DE POLICIA CIVIL TERCEIRA","NI",14,14,2
202108,2021-08-01,2021,"ESPECIALISTA - ADVOGADO","NS",1,1,1
202108,2021-08-01,2021,"ESPECIALISTA DE NIVEL APOIO","NA",4,4,1
202108,2021-08-01,2021,"ESPECIALISTA DE NIVEL MEDIO","NI",9,9,2
202108,2021-08-01,2021,"ESPECIALISTA DE NIVEL SUPERIOR","NS",24,24,6
202108,2021-08-01,2021,"ESPECIALISTA EM EDUCACAO","NS",2,2,2
202108,2021-08-01,2021,"ESPECIALISTA NIVEL MEDIO","NI",7,7,4
202108,2021-08-01,2021,"ESTATISTICO","NS",6,6,2
202108,2021-08-01,2021,"ESTOFADOR","NA",2,2,1
202108,2021-08-01,2021,"FARMACEUTICO","NS",34,34,4
202108,2021-08-01,2021,"FARMACEUTICO BIOQUIMICO","NS",2,2,1
202108,2021-08-01,2021,"FIGURINISTA","NS",5,5,4
202108,2021-08-01,2021,"FISC DERIV DE PETROLEO E COMBUSTIVEL","NS",12,12,1
202108,2021-08-01,2021,"FISCAL - EX-TERRITORIOS","NS",29,30,2
202108,2021-08-01,2021,"FISCAL DE CADASTRO E TRIBUTACAO RURAL","NS",64,64,1
202108,2021-08-01,2021,"FISCAL MUNICIPAL","NI",11,11,1
202108,2021-08-01,2021,"FISIOTERAPEUTA","NS",16,17,3
202108,2021-08-01,2021,"FOTOGRAFO","NI",1,1,1
202108,2021-08-01,2021,"FOTOGRAVADOR","NI",12,12,7
202108,2021-08-01,2021,"GARCON","NA",14,14,5
202108,2021-08-01,2021,"GEOGRAFO","NS",23,23,2
202108,2021-08-01,2021,"GEOLOGO","NS",1,1,1
202108,2021-08-01,2021,"GRAFICO","NI",3,3,1
202108,2021-08-01,2021,"GUARDA DE ENDEMIAS","NI",4511,4511,6
202108,2021-08-01,2021,"GUARDA DE ENDEMIAS SUCAM","NM",4,4,1
202108,2021-08-01,2021,"GUARDA DE PRESIDIO CIVIL  ESPECIAL - NA","NA",16,16,1
202108,2021-08-01,2021,"GUARDA DE PRESIDIO CIVIL ESPECIAL","NI",60,63,3
202108,2021-08-01,2021,"GUARDA DE PRESIDIO CIVIL SEGUNDA","NI",1,1,1
202108,2021-08-01,2021,"GUARDA DE PRESIDIO CIVIL TERCEIRA","NI",2,2,2
202108,2021-08-01,2021,"GUARDA FLORESTAL","NI",1,1,1
202108,2021-08-01,2021,"IDENTIFICADOR DATILOSCOPICO","NI",38,38,2
202108,2021-08-01,2021,"ILUMINADOR","NI",6,6,1
202108,2021-08-01,2021,"IMPOSITOR","NI",1,1,1
202108,2021-08-01,2021,"IMPRESSOR","NI",46,46,23
202108,2021-08-01,2021,"INSP DE SEGURANCA FISICA E PATRIMONIO","NI",1,1,1
202108,2021-08-01,2021,"INSPETOR DE SANEAMENTO","NI",17,17,2
202108,2021-08-01,2021,"INSTRUMENTISTA","NI",1,1,1
202108,2021-08-01,2021,"INSTRUTOR DE EDUCACAO FISICA E DESPORTOS","NS",5,5,1
202108,2021-08-01,2021,"INTERPRETE","NA",1,1,1
202108,2021-08-01,2021,"JARDINEIRO","NA",155,155,44
202108,2021-08-01,2021,"JORNALISTA","NS",5,5,5
202108,2021-08-01,2021,"LABORATORISTA","NI",259,259,8
202108,2021-08-01,2021,"LABORATORISTA - JORNADA DE 8 HORAS","NI",2,2,1
202108,2021-08-01,2021,"LABORATORISTA JORNADA 8 HORAS","NI",51,51,2
202108,2021-08-01,2021,"LANCHEIRO","NA",8,8,3
202108,2021-08-01,2021,"LAVADEIRO","NA",13,13,7
202108,2021-08-01,2021,"LINOTIPISTA","NI",7,7,7
202108,2021-08-01,2021,"LOCUTOR 25 HORAS","NI",1,1,1
202108,2021-08-01,2021,"LOCUTOR ANUNCIADOR","NS",1,1,1
202108,2021-08-01,2021,"LOCUTOR APRESENTADOR","NS",2,2,1
202108,2021-08-01,2021,"LOCUTOR APRESENTADOR - DEC JUD","NI",1,1,1
202108,2021-08-01,2021,"MAQUILADOR","NI",1,1,1
202108,2021-08-01,2021,"MARCENEIRO","NA",128,128,51
202108,2021-08-01,2021,"MARINHEIRO FLUVIAL","NA",3,3,1
202108,2021-08-01,2021,"MARINHEIRO FLUVIAL DE MAQUINAS","NI",1,1,1
202108,2021-08-01,2021,"MATEIRO","NI",5,5,2
202108,2021-08-01,2021,"MECANICO","NA",10,10,2
202108,2021-08-01,2021,"MECANICO","NI",124,124,50
202108,2021-08-01,2021,"MECANICO APOIO MARITMO","NI",1,1,1
202108,2021-08-01,2021,"MECANICO DE AUTOS","NI",1,1,1
202108,2021-08-01,2021,"MECANICO DE MONTAGEM E MANUTENCAO","NI",14,14,8
202108,2021-08-01,2021,"MEDICO","NS",16,17,8
202108,2021-08-01,2021,"MEDICO  - 20 H","NS",11,14,1
202108,2021-08-01,2021,"MEDICO LEGISTA CIVIL ESPECIAL","NS",2,2,1
202108,2021-08-01,2021,"MEDICO VETERINARIO - 20H","NS",28,28,1
202108,2021-08-01,2021,"MEDICO VETERINARIO - 40H","NS",1,1,1
202108,2021-08-01,2021,"MESTRE","NI",5,5,3
202108,2021-08-01,2021,"MESTRE DE EMBARCACOES DE PEQUENO PORTE","NI",5,5,3
202108,2021-08-01,2021,"MESTRE DE LANCHA","NI",20,20,2
202108,2021-08-01,2021,"MESTRE DE SERV FLUVIAIS","NA",1,1,1
202108,2021-08-01,2021,"MICROSCOPISTA","NI",142,142,4
202108,2021-08-01,2021,"MONITOR BILINGUE","NA",88,88,1
202108,2021-08-01,2021,"MONITOR DE SAUDE","NI",9,9,2
202108,2021-08-01,2021,"MONTADOR CINEMATOGRAFICO","NI",1,1,1
202108,2021-08-01,2021,"MONTADOR-SOLDADOR","NA",51,51,20
202108,2021-08-01,2021,"MOTOCICLISTA","NA",2,2,2
202108,2021-08-01,2021,"MOTORISTA","NI",732,732,100
202108,2021-08-01,2021,"MOTORISTA - NA","NA",338,348,3
202108,2021-08-01,2021,"MOTORISTA - NI","NI",29,29,1
202108,2021-08-01,2021,"MOTORISTA OFICIAL","NI",1886,1886,36
202108,2021-08-01,2021,"MOTORISTA OFICIAL - NA","NA",44,46,1
202108,2021-08-01,2021,"MOTORISTA OFICIAL - NI","NI",1,1,1
202108,2021-08-01,2021,"NUTRICIONISTA","NS",10,10,3
202108,2021-08-01,2021,"ODONTOLOGO - 30 HORAS","NS",2,2,2
202108,2021-08-01,2021,"ODONTOLOGO - 30H - DEC JUD","NS",1,1,1
202108,2021-08-01,2021,"ODONTOLOGO - 40 HORAS","NS",12,12,2
202108,2021-08-01,2021,"OFICIAL DE CONSTRUCAO CIVIL","NI",2,2,2
202108,2021-08-01,2021,"OPERACIONAL ADMINISTRATIVO","NI",17,17,5
202108,2021-08-01,2021,"OPERACIONAL ADMINISTRATIVO A","NI",1,1,1
202108,2021-08-01,2021,"OPERACIONAL ADMINISTRATIVO B","NI",2,2,1
202108,2021-08-01,2021,"OPERACIONAL ADMINISTRATIVO C","NI",3,3,1
202108,2021-08-01,2021,"OPERACIONAL ADMINISTRATIVO D","NI",1,1,1
202108,2021-08-01,2021,"OPERADOR","NI",1,1,1
202108,2021-08-01,2021,"OPERADOR CINEFOTOG E MICROFILMAGEM","NI",1,1,1
202108,2021-08-01,2021,"OPERADOR COMPUTADOR A","NI",2,2,2
202108,2021-08-01,2021,"OPERADOR DE AUDIO","NI",11,11,4
202108,2021-08-01,2021,"OPERADOR DE CABO","NA",2,2,2
202108,2021-08-01,2021,"OPERADOR DE CALDEIRA","NI",64,64,20
202108,2021-08-01,2021,"OPERADOR DE CAMERA","NI",6,6,1
202108,2021-08-01,2021,"OPERADOR DE CENTRAL HIDRELETRICA","NI",4,4,2
202108,2021-08-01,2021,"OPERADOR DE COMPUTACAO","NI",16,16,9
202108,2021-08-01,2021,"OPERADOR DE COMPUTACAO - NI","NI",4,4,1
202108,2021-08-01,2021,"OPERADOR DE COMPUTADOR","NI",59,59,18
202108,2021-08-01,2021,"OPERADOR DE COMPUTADOR - NI","NI",1,1,1
202108,2021-08-01,2021,"OPERADOR DE COMPUTADOR II","NI",1,1,1
202108,2021-08-01,2021,"OPERADOR DE DESTILARIA","NI",4,4,4
202108,2021-08-01,2021,"OPERADOR DE GERADOR DE CARACTERES","NI",1,1,1
202108,2021-08-01,2021,"OPERADOR DE MAQ DE CONSTRUCAO CIVIL","NI",6,6,5
202108,2021-08-01,2021,"OPERADOR DE MAQ DE LAVANDERIA","NA",196,196,48
202108,2021-08-01,2021,"OPERADOR DE MAQ FOTOCOMPOSITORAS","NI",8,8,5
202108,2021-08-01,2021,"OPERADOR DE MAQUINA COPIADORA","NI",166,166,55
202108,2021-08-01,2021,"OPERADOR DE MAQUINAS COPIADORA","NI",3,3,1
202108,2021-08-01,2021,"OPERADOR DE MICRO SISTEMAS","NI",1,1,1
202108,2021-08-01,2021,"OPERADOR DE OFF-SET","NA",1,1,1
202108,2021-08-01,2021,"OPERADOR DE RAIO X","NI",1,1,1
202108,2021-08-01,2021,"OPERADOR DE REPROGRAFIA","NA",3,3,1
202108,2021-08-01,2021,"OPERADOR DE TELE-IMPRESSORA","NA",4,4,4
202108,2021-08-01,2021,"OPERADOR DE TELEX","NA",1,1,1
202108,2021-08-01,2021,"OPERADOR DE TELEX","NI",4,4,1
202108,2021-08-01,2021,"OPERADOR DE TRANSMISSAO","NI",3,3,1
202108,2021-08-01,2021,"OPERADOR DE VIDEO","NI",1,1,1
202108,2021-08-01,2021,"OPERADOR DE VIDEO CASSETE","NI",1,1,1
202108,2021-08-01,2021,"OPERADOR GERADOR CARACTERES","NI",4,4,2
202108,2021-08-01,2021,"OPERADOR MICROGRAFICO B","NI",1,1,1
202108,2021-08-01,2021,"ORIENTADOR DE APRENDIZAGEM","NS",41,41,1
202108,2021-08-01,2021,"ORIENTADOR DE PROJ DE ASSENTAMENTO","NS",49,49,1
202108,2021-08-01,2021,"ORIENTADOR EM SAUDE","NA",2,2,1
202108,2021-08-01,2021,"PADEIRO","NA",31,31,20
202108,2021-08-01,2021,"PEDAGOGO","NS",29,29,3
202108,2021-08-01,2021,"PEDAGOGO-HABILITACAO","NS",1,1,1
202108,2021-08-01,2021,"PEDREIRO","NA",217,217,58
202108,2021-08-01,2021,"PERFURADOR DIGITADOR","NI",49,49,16
202108,2021-08-01,2021,"PERITO CRIMINAL CIVIL ESPECIAL","NS",2,2,1
202108,2021-08-01,2021,"PERITO CRIMINAL CIVIL TERCEIRA","NS",3,3,2
202108,2021-08-01,2021,"PESQUISADOR","NS",2,2,2
202108,2021-08-01,2021,"PESQUISADOR - JORN 24 H - DEC JUD","NS",1,3,1
202108,2021-08-01,2021,"PESQUISADOR CIENCIA EXATA E DA NATUREZA","NS",13,13,4
202108,2021-08-01,2021,"PESQUISADOR CINEMATOGRAFICO","NS",1,1,1
202108,2021-08-01,2021,"PESQUISADOR EM CIENCIAS DA SAUDE","NS",14,14,2
202108,2021-08-01,2021,"PESQUISADOR EM TEC E CIEN AGRICOLAS","NS",10,10,1
202108,2021-08-01,2021,"PILOTO DE LANCHA","NA",11,11,2
202108,2021-08-01,2021,"PINTOR DE CENARIO","NI",1,1,1
202108,2021-08-01,2021,"PINTOR DE CONST CENICA E PAINEIS","NA",2,2,2
202108,2021-08-01,2021,"PINTOR-AREA","NA",168,168,52
202108,2021-08-01,2021,"PORTEIRO","NI",404,404,75
202108,2021-08-01,2021,"PRATICO DE ENFERMAGEM","NI",2,2,1
202108,2021-08-01,2021,"PRODUTOR DE TEXTOS DIDATICOS","NS",3,3,1
202108,2021-08-01,2021,"PRODUTOR EXECUTIVO","NS",11,11,1
202108,2021-08-01,2021,"PROFESSOR","NS",1,1,1
202108,2021-08-01,2021,"PROFESSOR - NM - EX TERRIT","NM",514,541,2
202108,2021-08-01,2021,"PROFESSOR - NS - EX-TERRITORIO","NS",169,175,2
202108,2021-08-01,2021,"PROFESSOR DE 1  E 2  GRAUS","NS",38,38,13
202108,2021-08-01,2021,"PROFESSOR DE 1 GRAU","NI",2,2,1
202108,2021-08-01,2021,"PROFESSOR DO ENSINO BASICO EX-TERRITORIO","NS",409,409,5
202108,2021-08-01,2021,"PROFIS DE NIVEL OPERACIONAL","NA",3,3,1
202108,2021-08-01,2021,"PROFISSIONAL ARTES CENICAS","NA",2,2,1
202108,2021-08-01,2021,"PROFISSIONAL ARTES CENICAS","NI",2,2,1
202108,2021-08-01,2021,"PROFISSIONAL ARTES CENICAS","NS",6,6,2
202108,2021-08-01,2021,"PROFISSIONAL ARTES CENICAS II","NI",2,2,1
202108,2021-08-01,2021,"PROFISSIONAL DE NIVEL OPERACIONAL","NA",1,1,1
202108,2021-08-01,2021,"PROGRAMADOR","NI",94,94,20
202108,2021-08-01,2021,"PROGRAMADOR DE COMPUTADOR","NI",6,6,6
202108,2021-08-01,2021,"PROGRAMADOR DE COMPUTADOR","NS",4,4,4
202108,2021-08-01,2021,"PROGRAMADOR DE EDUC PARA O TRABALHO","NS",2,2,2
202108,2021-08-01,2021,"PROGRAMADOR DE MICRO SISTEMAS","NI",2,2,2
202108,2021-08-01,2021,"PROGRAMADOR EDUCACIONAL","NS",7,7,1
202108,2021-08-01,2021,"PROGRAMADOR I","NI",1,1,1
202108,2021-08-01,2021,"PROGRAMADOR II","NI",2,2,2
202108,2021-08-01,2021,"PROGRAMADOR III","NI",4,4,3
202108,2021-08-01,2021,"PROGRAMADOR VISUAL","NS",5,5,2
202108,2021-08-01,2021,"PROJECIONISTA","NA",1,1,1
202108,2021-08-01,2021,"PROMOTOR DE EVENTOS","NI",1,1,1
202108,2021-08-01,2021,"PROMOTOR DE EVENTOS","NS",2,2,1
202108,2021-08-01,2021,"PSICOLOGO","NS",27,27,5
202108,2021-08-01,2021,"RADIOTELEGRAFISTA","NI",19,19,3
202108,2021-08-01,2021,"RECEPCIONISTA","NI",225,225,40
202108,2021-08-01,2021,"RECREACIONISTA","NI",37,37,13
202108,2021-08-01,2021,"RECREADOR","NI",12,12,2
202108,2021-08-01,2021,"REDATOR","NS",3,3,1
202108,2021-08-01,2021,"REPORTER","NS",8,8,2
202108,2021-08-01,2021,"RESTAURADOR","NS",3,3,2
202108,2021-08-01,2021,"RESTAURADOR I","NS",2,2,1
202108,2021-08-01,2021,"RESTAURADOR II","NS",4,4,2
202108,2021-08-01,2021,"REVISOR DE PROVAS TIPOGRAFICAS","NI",1,1,1
202108,2021-08-01,2021,"REVISOR DE TEXTOS","NS",1,1,1
202108,2021-08-01,2021,"REVISOR DE TEXTOS COMPOSER","NI",1,1,1
202108,2021-08-01,2021,"SALVA-VIDAS","NI",1,1,1
202108,2021-08-01,2021,"SANITARISTA","NS",22,22,5
202108,2021-08-01,2021,"SECRETARIA","NI",2,2,2
202108,2021-08-01,2021,"SECRETARIA I","NI",4,4,2
202108,2021-08-01,2021,"SECRETARIA II","NI",1,1,1
202108,2021-08-01,2021,"SECRETARIO","NI",7,7,2
202108,2021-08-01,2021,"SECRETARIO DE ESCOLA","NI",3,3,1
202108,2021-08-01,2021,"SECRETARIO EXECUTIVO","NS",4,4,2
202108,2021-08-01,2021,"SEGUNDO CONDUTOR","NI",1,1,1
202108,2021-08-01,2021,"SERTANISTA","NS",2,2,1
202108,2021-08-01,2021,"SERVENTE","NI",1,1,1
202108,2021-08-01,2021,"SERVENTE DE LIMPEZA","NA",821,821,66
202108,2021-08-01,2021,"SERVENTE DE OBRAS","NA",376,376,52
202108,2021-08-01,2021,"SOCIOLOGO","NS",7,7,4
202108,2021-08-01,2021,"SOLDADOR DE EMBARCACAO","NA",1,1,1
202108,2021-08-01,2021,"SONOPLASTA","NS",2,2,1
202108,2021-08-01,2021,"SUPERVISOR DE OPERACOES","NS",3,3,1
202108,2021-08-01,2021,"SUPERVISOR ESCOLAR","NS",2,2,1
202108,2021-08-01,2021,"SUPERVISOR TECNICO","NS",1,1,1
202108,2021-08-01,2021,"TEC COMUNICACAO SOCIAL","NS",1,1,1
202108,2021-08-01,2021,"TEC DE COLONIZACAO","NI",23,23,4
202108,2021-08-01,2021,"TEC DE LABORATORIO","NI",3,3,1
202108,2021-08-01,2021,"TEC DE NIVEL SUPERIOR","NS",1,1,1
202108,2021-08-01,2021,"TEC DE PLANEJ E PESQUISA-QUADRO SUPLEMEN","NS",7,7,1
202108,2021-08-01,2021,"TEC EM AEROFOTOGRAMETRIA","NI",2,2,2
202108,2021-08-01,2021,"TEC EM AGRICULTURA E PECUARIA","NI",70,70,2
202108,2021-08-01,2021,"TEC EM ASSUNTOS CULTURAIS","NS",27,27,6
202108,2021-08-01,2021,"TEC EM ASSUNTOS EDUCACIONAIS","NS",6,6,4
202108,2021-08-01,2021,"TEC EM CURTUME E TANAGEM","NI",4,4,1
202108,2021-08-01,2021,"TEC EM ELETROELETRONICA","NI",136,136,41
202108,2021-08-01,2021,"TEC EM ENFERMAGEM DO TRABALHO","NI",7,7,4
202108,2021-08-01,2021,"TEC EM ENSINO E ORIENT EDUCACIONAL","NS",1,1,1
202108,2021-08-01,2021,"TEC EM ESTACAO RETRANSM E REP TV","NI",1,1,1
202108,2021-08-01,2021,"TEC EM MANUT ELETROTECNICA","NI",1,1,1
202108,2021-08-01,2021,"TEC EM MANUTENCAO E VIDEO","NI",2,2,2
202108,2021-08-01,2021,"TEC EM MANUTENCAO EM AUDIO","NI",1,1,1
202108,2021-08-01,2021,"TEC EM PRESERV ARQUITETONICA II","NS",1,1,1
202108,2021-08-01,2021,"TEC EM PROGRAMACAO VISUAL III","NS",1,1,1
202108,2021-08-01,2021,"TEC EM REABILIT OU FISIOTERAPIA","NI",12,12,10
202108,2021-08-01,2021,"TEC EM SECRETARIADO","NI",3,3,1
202108,2021-08-01,2021,"TEC ENFERMAGEM","NI",4,4,1
202108,2021-08-01,2021,"TEC ENSINO ORIENTACAO EDUCACIONAL","NS",15,15,3
202108,2021-08-01,2021,"TEC MKT E PROPAGANDA JUNIOR","NI",1,1,1
202108,2021-08-01,2021,"TECNICO","NS",1,1,1
202108,2021-08-01,2021,"TECNICO AGRICOLA","NI",167,167,3
202108,2021-08-01,2021,"TECNICO CADASTRO RURAL","NI",21,21,1
202108,2021-08-01,2021,"TECNICO CONTABILIDADE","NI",1,1,1
202108,2021-08-01,2021,"TECNICO DE ARQUIVO","NI",34,34,10
202108,2021-08-01,2021,"TECNICO DE CONTABILIDADE","NI",52,52,2
202108,2021-08-01,2021,"TECNICO DE CONTROLE DE PRODUCAO","NI",4,4,2
202108,2021-08-01,2021,"TECNICO DE DISTRIBUICAO I","NS",1,1,1
202108,2021-08-01,2021,"TECNICO DE DISTRIBUICAO II","NS",2,2,1
202108,2021-08-01,2021,"TECNICO DE ESTATISTICA","NI",1,1,1
202108,2021-08-01,2021,"TECNICO DE INDIGENISMO","NI",22,22,1
202108,2021-08-01,2021,"TECNICO DE LABORATORIO","NI",5,5,2
202108,2021-08-01,2021,"TECNICO DE LABORATORIO - DEC JUDICIAL","NI",6,6,1
202108,2021-08-01,2021,"TECNICO DE MATERIAL","NI",1,1,1
202108,2021-08-01,2021,"TECNICO DE NIVEL MEDIO","NI",84,84,9
202108,2021-08-01,2021,"TECNICO DE NIVEL SUPERIOR","NS",200,200,12
202108,2021-08-01,2021,"TECNICO DE OPERACOES","NI",1,1,1
202108,2021-08-01,2021,"TECNICO DE PLANEJAMENTO","NS",17,17,2
202108,2021-08-01,2021,"TECNICO DE PLANEJAMENTO E ORCAMENTO","NI",49,49,1
202108,2021-08-01,2021,"TECNICO DE PROCES DE DADOS","NI",2,2,1
202108,2021-08-01,2021,"TECNICO DE PROCESSAMENTO","NI",2,2,1
202108,2021-08-01,2021,"TECNICO DE PROCESSAMENTO DADOS","NI",1,1,1
202108,2021-08-01,2021,"TECNICO DE SERVICOS DIVERSOS","NI",60,60,2
202108,2021-08-01,2021,"TECNICO DE SISTEMAS","NI",5,5,2
202108,2021-08-01,2021,"TECNICO DE TREINAMENTO","NS",3,3,1
202108,2021-08-01,2021,"TECNICO DOCUMENTACAO","NI",2,2,1
202108,2021-08-01,2021,"TECNICO EDUCACAO","NS",8,8,4
202108,2021-08-01,2021,"TECNICO EDUCACAO  FISICA","NS",1,1,1
202108,2021-08-01,2021,"TECNICO EDUCACAO FISICA","NS",1,1,1
202108,2021-08-01,2021,"TECNICO EM AGRIMENSURA","NI",2,2,1
202108,2021-08-01,2021,"TECNICO EM AGROPECUARIA","NI",2,2,1
202108,2021-08-01,2021,"TECNICO EM ARQUIVO","NI",1,1,1
202108,2021-08-01,2021,"TECNICO EM AS EDUCACIONAIS","NS",12,12,1
202108,2021-08-01,2021,"TECNICO EM ASSUNTOS CULTURAIS","NS",5,5,4
202108,2021-08-01,2021,"TECNICO EM ASSUNTOS EDUCACIONAIS","NS",24,25,2
202108,2021-08-01,2021,"TECNICO EM CARTOGRAFIA","NI",45,45,12
202108,2021-08-01,2021,"TECNICO EM CARTOGRAFIA - NI","NI",1,2,2
202108,2021-08-01,2021,"TECNICO EM COLONIZACAO","NI",91,91,3
202108,2021-08-01,2021,"TECNICO EM COMUNICACAO SOCIAL","NS",9,9,1
202108,2021-08-01,2021,"TECNICO EM CONSERV E RESTAURACAO III","NS",1,1,1
202108,2021-08-01,2021,"TECNICO EM CONTABILIDADE","NI",105,105,3
202108,2021-08-01,2021,"TECNICO EM DOCUMENTACAO","NS",1,1,1
202108,2021-08-01,2021,"TECNICO EM ECONOMIA DOMESTICA","NI",9,9,4
202108,2021-08-01,2021,"TECNICO EM EDUCACAO","NS",1,1,1
202108,2021-08-01,2021,"TECNICO EM EDUCACAO FISICA","NI",19,19,12
202108,2021-08-01,2021,"TECNICO EM ESTRADA","NI",8,8,6
202108,2021-08-01,2021,"TECNICO EM ESTRADAS","NI",2,2,2
202108,2021-08-01,2021,"TECNICO EM MANUTENCAO","NI",3,3,2
202108,2021-08-01,2021,"TECNICO EM MICROFILMAGEM","NI",18,18,7
202108,2021-08-01,2021,"TECNICO EM PESQUISA I","NS",6,6,2
202108,2021-08-01,2021,"TECNICO EM PESQUISA III","NS",2,2,1
202108,2021-08-01,2021,"TECNICO EM PESQUISA IV","NS",1,1,1
202108,2021-08-01,2021,"TECNICO EM PESSOAL","NI",1,1,1
202108,2021-08-01,2021,"TECNICO EM PROMOCAO E DIV CULTURAL","NS",2,2,1
202108,2021-08-01,2021,"TECNICO EM RADIOLOGIA","NI",14,14,1
