"competencia","data","ano","plano_carreira","aprovada","distribuida","ocupada","vago","taxa_vacancia"
202412,2024-12-01,2024,"Plano de Carreiras e Cargos da Fundação Instituto de Pesquisa Econômica Aplicada - IPEA / Carreira de Planejamento e Pesquisa do IPEA",365,363,325,40,10.96
202412,2024-12-01,2024,"Plano de Carreiras e Cargos da Previc – PCCPREVIC",24,24,13,11,45.83
202412,2024-12-01,2024,"Plano de Carreiras e Cargos da Previc – PCCPREVIC / Carreira de Analista Administrativo",52,27,12,40,76.92
202412,2024-12-01,2024,"Plano de Carreiras e Cargos da Previc – PCCPREVIC / Carreira de Especialista em Previdência Complementar",100,80,34,66,66
202412,2024-12-01,2024,"Plano de Carreiras e Cargos da Previc – PCCPREVIC / Carreira de Técnico Administrativo",54,27,9,45,83.33
202412,2024-12-01,2024,"Plano de Carreiras e Cargos da Superintendência de Seguros Privados  - SUSEP",9,9,3,6,66.67
202412,2024-12-01,2024,"Plano de Carreiras e Cargos da Superintendência de Seguros Privados  - SUSEP / Carreira de Agente Executivo da Susep",245,145,56,189,77.14
202412,2024-12-01,2024,"Plano de Carreiras e Cargos da Superintendência de Seguros Privados  - SUSEP / Carreira de Analista Técnico da Susep",571,378,264,307,53.77
202412,2024-12-01,2024,"Plano de Carreiras e Cargos de Ciência, Tecnologia, Produção e Inovação em Saúde Pública",265,265,96,169,63.77
202412,2024-12-01,2024,"Plano de Carreiras e Cargos de Ciência, Tecnologia, Produção e Inovação em Saúde Pública  / Cargo Isolado",150,55,53,97,64.67
202412,2024-12-01,2024,"Plano de Carreiras e Cargos de Ciência, Tecnologia, Produção e Inovação em Saúde Pública  / Carreira de Suporte à Gestão em Ciência, Tecnologia, Produção e Inovação em Saúde Pública",815,610,287,528,64.79
202412,2024-12-01,2024,"Plano de Carreiras e Cargos de Ciência, Tecnologia, Produção e Inovação em Saúde Pública / Carreira de Desenvolvimento Tecnológico em Ciência, Tecnologia, Produção e Inovação em Saúde Pública",1752,1752,1454,298,17.01
202412,2024-12-01,2024,"Plano de Carreiras e Cargos de Ciência, Tecnologia, Produção e Inovação em Saúde Pública / Carreira de Gestão em Ciência, Tecnologia, Produção e Inovação em Saúde Pública",839,839,658,181,21.57
202412,2024-12-01,2024,"Plano de Carreiras e Cargos de Ciência, Tecnologia, Produção e Inovação em Saúde Pública / Carreira de Pesquisa em Ciência, Tecnologia, Produção e Inovação em Saúde Pública",1140,1139,825,315,27.63
202412,2024-12-01,2024,"Plano de Carreiras e Cargos de Ciência, Tecnologia, Produção e Inovação em Saúde Pública / Carreira de Suporte Técnico em Ciência Tecnologia, Produção e Inovação em Saúde Pública",1385,1385,969,416,30.04
202412,2024-12-01,2024,"Plano de Carreiras e Cargos de Magistério Federal / Cargo Isolado",1727,117,112,1615,93.51
202412,2024-12-01,2024,"Plano de Carreiras e Cargos de Magistério Federal / Carreira de Magistério Superior",95049,91569,87548,7501,7.89
202412,2024-12-01,2024,"Plano de Carreiras e Cargos de Magistério Federal / Carreira de Magistério do Ensino Básico, Técnico e Tecnológico",58947,51797,49456,9491,16.1
202412,2024-12-01,2024,"Plano de Carreiras e Cargos de Pesquisa e Investigação Biomédica em Saúde Pública",51,51,40,11,21.57
202412,2024-12-01,2024,"Plano de Carreiras e Cargos de Pesquisa e Investigação Biomédica em Saúde Pública / Cargo Isolado",30,3,1,29,96.67
202412,2024-12-01,2024,"Plano de Carreiras e Cargos de Pesquisa e Investigação Biomédica em Saúde Pública / Carreira de Desenvolvimento Tecnológico em Pesquisa e Investigação Biomédica em Saúde Pública",21,21,19,2,9.52
202412,2024-12-01,2024,"Plano de Carreiras e Cargos de Pesquisa e Investigação Biomédica em Saúde Pública / Carreira de Gestão em Pesquisa e Investigação Biomédica em Saúde Pública",60,48,37,23,38.33
202412,2024-12-01,2024,"Plano de Carreiras e Cargos de Pesquisa e Investigação Biomédica em Saúde Pública / Carreira de Gestão, Planejamento e Infra-Estrutura em Pesquisa e Investigação Biomédica em Saúde Pública",3,3,3,0,0
202412,2024-12-01,2024,"Plano de Carreiras e Cargos de Pesquisa e Investigação Biomédica em Saúde Pública / Carreira de Pesquisa e Investigação Biomédica em Saúde Pública",69,69,56,13,18.84
202412,2024-12-01,2024,"Plano de Carreiras e Cargos de Pesquisa e Investigação Biomédica em Saúde Pública / Carreira de Suporte Técnico em Pesquisa e Investigação Biomédica em Saúde Pública",160,156,129,31,19.38
202412,2024-12-01,2024,"Plano de Carreiras e Cargos de Pesquisa e Investigação Biomédica em Saúde Pública / Carreira de Suporte à Gestão em Pesquisa e Investigação Biomédica em Saúde Pública",128,126,103,25,19.53
202412,2024-12-01,2024,"Plano de Carreiras e Cargos do Hospital das Forças Armadas  - PCCHFA",65,65,65,0,0
202412,2024-12-01,2024,"Plano de Carreiras e Cargos do Hospital das Forças Armadas  - PCCHFA / Carreira de Especialista em Atividades Hospitalares",364,142,133,231,63.46
202412,2024-12-01,2024,"Plano de Carreiras e Cargos do Hospital das Forças Armadas  - PCCHFA / Carreira de Suporte às Atividades Médico Hospitalares",1191,666,643,548,46.01
202412,2024-12-01,2024,"Plano de Carreiras e Cargos do Hospital das Forças Armadas - PCCHFA / Carreira Médica",643,114,107,536,83.36
202412,2024-12-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional da Propriedade Industrial - INPI / Cargo Isolado",30,10,5,25,83.33
202412,2024-12-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional da Propriedade Industrial - INPI / Carreira de Pesquisa em Propriedade Industrial",810,605,442,368,45.43
202412,2024-12-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional da Propriedade Industrial - INPI / Carreira de Planejamento, Gestão e Infra-Estrutura em Propriedade Industrial",211,207,156,55,26.07
202412,2024-12-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional da Propriedade Industrial - INPI / Carreira de Produção e Análise em Propriedade Industrial",359,260,202,157,43.73
202412,2024-12-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional da Propriedade Industrial - INPI / Carreira de Suporte Técnico em Propriedade Industrial",137,137,131,6,4.38
202412,2024-12-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional da Propriedade Industrial - INPI / Carreira de Suporte em Planejamento, Gestão e Infra-Estrutura em Propriedade Industrial",72,71,68,4,5.56
202412,2024-12-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional de Metrologia, Normalização e Qualidade Industrial  - INMETRO / Cargo Isolado",40,7,4,36,90
202412,2024-12-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional de Metrologia, Normalização e Qualidade Industrial  - INMETRO / Carreira de Pesquisa e Desenvolvimento em Metrologia e Qualidade",738,531,333,405,54.88
202412,2024-12-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional de Metrologia, Normalização e Qualidade Industrial - INMETRO / Carreira de Apoio Operacional à Gestão em Metrologia e Qualidade",3,3,3,0,0
